cod_municipio,anio,cod_departamento,nombre_departamento,nombre_municipio,pobl_rur,pobl_urb,pobl_tot,discapital,altura,areaoficialhas,indrural,DF_desemp_fisc,y_total,y_corr,y_transf,y_cap_regalias,y_cap_transf,g_cap_FBKF,MDM,SGP_total,hectareas_formalizadas,hectareas_adjudicadas,n_registros_formalizacion,n_registros_adjudicacion,n_asesinatos_sel_civiles_cmh,n_lideres_tierras_amb_cmh,n_homicidios_firmantes_paz,hectareas_coca,n_extorsiones,vrf_peq_productor,vrf_grande_productor,vrf_mediano_productor,vrf_mujer_rural,nuf_peq_productor,nuf_mujer_rural,vrf_credito_total,n_acciones_belicas,n_homicidios_md,n_homicidios_md_hombres,n_homicidios_md_mujeres,n_homicidios_md_rural,n_homicidios_md_urbano,n_lideres_asesinados_SD,n_lideres_rurales_SD,pdet,pnis,tasa_asesinatos_sel_civiles,tasa_lideres_tierras_amb,tasa_firmantes_paz,tasa_homicidios_md,tasa_homicidios_md_hombres,tasa_homicidios_md_mujeres,tasa_homicidios_md_rural,tasa_homicidios_md_urbano,prop_homicidios_md_rural,ln_homicidios_md,tasa_extorsiones,SGP_total_mill,vrf_peq_pc,vrf_grande_pc,vrf_mediano_pc,vrf_credito_total_pc,tasa_acciones_belicas,ln_acciones_belicas,tasa_lideres_asesinados_SD,tasa_lideres_rurales_SD,ln_lideres_asesinados_SD
23419,2020,23,Córdoba,Los Córdobas,15445,3869,19314,43.81234359741211,7,43000,0.7996789813041687,66.54,32404.6139666,6041.62467895,2567.79232,5294.23504006,19804.34803189,13199.306413899998,51.30065155029297,16387853024,10.8918,0,25,0,0,0,0,0,0,1837.834637,1000,2156.097739,117,217,8,4993.932376,0,7,6,1,7,0,0,0,0,0,0,0,0,36.24313969141556,31.065548306927617,5.177591384487936,36.24313969141556,0,1,2.0794415416798357,0,16387.853024,95.15556782644713,51.77591384487936,111.63393077560319,258.56541244692966,0,0,0,0,0
23419,2021,23,Córdoba,Los Córdobas,15650,3826,19476,43.81234359741211,7,43000,0.8035531044006348,67.99912001370477,30458.163015,7614.04730375,3587.46968175,0,22204.19807025,3675.211107,35.11909484863281,19111249992,0.6098,0,13,0,0,0,0,0,1,1338.371272,1000,338.49843,158,123,13,2676.8697020000004,0,3,2,1,3,0,0,0,0,0,0,0,0,15.403573629081947,10.26904908605463,5.134524543027315,15.403573629081947,0,1,1.3862943611198906,5.134524543027315,19111.249992,68.71900143766688,51.34524543027315,17.38028496611214,137.44453183405219,0,0,0,0,0
23419,2022,23,Córdoba,Los Córdobas,15831,3776,19607,43.81234359741211,7,43000,0.8074157238006592,70.49242362144626,58172.078385999994,9463.9704975,4149.2805495,10973.994851,25505.0258435,25483.544908,38.36487880892417,21464624336,2.4732,0,17,0,0,0,0,0,0,1456.7831726074219,0,525,180,128,21,1981.7831726074219,0,1,1,0,1,0,0,0,0,0,0,0,0,5.100219309430305,5.100219309430305,0,5.100219309430305,0,1,0.6931471805599453,0,21464.624336,74.29913666585514,0,26.7761513745091,101.07528804036426,0,0,0,0,0
23419,2023,23,Córdoba,Los Córdobas,16002,3728,19730,43.81234359741211,7,43000,0.8110491633415222,NA,80465.263934,11416.703597,4596.659914,13631.72184,28880.421643,36065.889765,58.53087268183835,24081880598,1.2743,0,6,0,0,0,0,0,2,457.721667,300,1546.8,25.234578,31,2,2304.521667,0,4,4,0,3,1,0,0,0,0,0,0,0,20.27369488089204,20.27369488089204,0,15.205271160669032,5.06842372022301,0.75,1.6094379124341003,10.13684744044602,24081.880598,23.19927354282818,15.205271160669032,78.39837810440953,116.80292280790674,0,0,0,0,0
23464,2012,23,Córdoba,Momil,5288,9252,14540,74.93754577636719,7,15200,0.36368638277053833,63.93,14707.181999999999,2086.85,1284.116,1700.9069999999992,9272.728,9953.796,NA,7462547463,0,0,0,0,0,0,0,0,0,238.4261,0,936.28,0,32,0,1174.7060999999999,0,1,1,0,0,1,0,0,0,0,0,0,0,6.87757909215956,6.87757909215956,0,0,6.87757909215956,0,0.6931471805599453,0,7462.547463,16.39794360385144,0,64.39339752407153,80.79134112792296,0,0,0,0,0
23464,2013,23,Córdoba,Momil,5313,9331,14644,74.93754577636719,7,15200,0.3628107011318207,65.86,21672.594,2578.272,1393.834,8198.24,10705.28,13793.634000000002,NA,9536537915,0,0,0,0,0,0,0,0,0,476.85,0,182,0,69,0,658.85,0,2,2,0,0,2,0,0,0,0,0,0,0,13.65747063643813,13.65747063643813,0,0,13.65747063643813,0,1.0986122886681098,0,9536.537915,32.56282436492762,0,12.4282982791587,44.99112264408631,0,0,0,0,0
23464,2014,23,Córdoba,Momil,5340,9412,14752,74.93754577636719,7,15200,0.36198481917381287,73.77259582276929,30905.323085,3717.84,1727.924,10091.139085,11308.304,27138.491939,NA,8858388256,0,0,0,0,0,0,0,0,2,1074.998767,152,307.591,0,161,0,1534.589767,0,3,3,0,1,2,0,0,0,0,0,0,0,20.33622559652928,20.33622559652928,0,6.778741865509762,13.557483731019524,0.3333333333333333,1.3862943611198906,13.557483731019524,8858.388256,72.87139147234274,10.303687635574839,20.85079989154013,104.0258789994577,0,0,0,0,0
23464,2015,23,Córdoba,Momil,5369,9495,14864,74.93754577636719,7,15200,0.3612082898616791,74.60780671610794,24026.939453125,3790.52563476562,1560.79052734375,3635.13037109375,11796.8173828125,12961.1611328125,NA,9015050049,0,0,0,0,0,0,0,0,1,407.756181,281,630,0,63,0,1318.756181,0,1,1,0,1,0,0,0,0,0,0,0,0,6.727664155005382,6.727664155005382,0,6.727664155005382,0,1,0.6931471805599453,6.727664155005382,9015.050049,27.43246642895587,18.904736275565124,42.38428417653391,88.7214868810549,0,0,0,0,0
23464,2016,23,Córdoba,Momil,5394,9568,14962,74.93754577636719,7,15200,0.360513299703598,66.39,21068.519395000003,3236.2430000000004,1607.785,3919.1273950000004,12683.196,4865.501,38.448036225812146,9660673758,0,0,0,0,0,0,0,0,0,863.851117,0,664.627131,0,120,0,1528.478248,0,4,4,0,3,1,0,0,0,0,0,0,0,26.734393797620637,26.734393797620637,0,20.05079534821548,6.683598449405159,0.75,1.6094379124341003,0,9660.673758,57.736339860981154,0,44.421008621842,102.15734848282315,0,0,0,0,0
23464,2017,23,Córdoba,Momil,5425,9649,15074,74.93754577636719,7,15200,0.35989120602607727,71.08527425250438,19113.647121442445,3709.0679483413696,1441.3655500411987,1464.4381590019532,13738.3232421875,7566.0546875,42.65766228727732,9675356572,0,0,0,0,0,0,0,0,0,843.872092,151.122583,432.85601,0,89,0,1427.8506849999999,0,2,2,0,2,0,0,0,0,0,0,0,0,13.267878466233249,13.267878466233249,0,13.267878466233249,0,1,1.0986122886681098,0,9675.356572,55.98196178851001,10.025380323736234,28.71540467029322,94.72274678253946,0,0,0,0,0
23464,2018,23,Córdoba,Momil,7765,11825,19590,74.93754577636719,7,15200,0.39637571573257446,70.02425603,22877.40009191,3859.6736443,1543.770511,2705.168896,15865.597066,7569.174528,40.56187860545587,10136247511,0,0,0,0,0,0,0,0,1,462.657346,186.384802,563.306665,0,51,0,1212.348813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5.104645227156713,10136.247511,23.61701613067892,9.51428289943849,28.75480678917815,61.88610581929556,0,0,0,0,0
23464,2019,23,Córdoba,Momil,8027,11849,19876,74.93754577636719,7,15200,0.4038538932800293,65.63279098277441,21151.132679000002,3765.120487,1739.4361800000001,0,16012.983829,3497.397225,32.9721164209872,11339429175,0,0,0,0,0,0,0,0,3,582.412074,0,1228.497255,0,58,0,1810.909329,0,2,2,0,1,1,0,0,0,0,0,0,0,10.06238679814852,10.06238679814852,0,5.03119339907426,5.03119339907426,0.5,1.0986122886681098,15.093580197222781,11339.429175,29.302277822499494,0,61.80807280136848,91.11035062386799,0,0,0,0,0
23464,2020,23,Córdoba,Momil,8277,11840,20117,74.93754577636719,7,15200,0.4114430546760559,68.3,26396.26160695,4677.6709218,1940.1732592,3419.907775,17790.533179770002,5659.38498354,41.108482360839844,12454207659,0,0,0,0,0,0,0,0,1,780.753421,0,1448.96381,21,100,3,2229.717231,0,4,4,0,1,3,0,0,0,0,0,0,0,19.88368046925486,19.88368046925486,0,4.970920117313715,14.912760351941143,0.25,1.6094379124341003,4.970920117313715,12454.207659,38.81062887110404,0,72.02683352388527,110.83746239498932,0,0,0,0,0
23464,2021,23,Córdoba,Momil,8389,11896,20285,74.93754577636719,7,15200,0.4135568141937256,62.22341918664784,25676.61664,3948.3535745,1836.4877395,53.904062,18709.5111425,10820.246349,36.097389221191406,12659596042,0,0,0,0,0,0,0,0,0,828.069698,3500,1380.078538,110,81,9,5708.148236,0,6,6,0,4,2,0,0,0,0,0,0,0,29.57850628543259,29.57850628543259,0,19.71900419028839,9.859502095144196,0.6666666666666666,1.9459101490553132,0,12659.596042,40.82177461178211,172.54128666502342,68.0344361843727,281.3974974611782,0,0,0,0,0
23464,2022,23,Córdoba,Momil,8485,11937,20422,74.93754577636719,7,15200,0.415483295917511,65.67160723826943,31630.143685,4732.507627,2007.361854,3864.918205,21176.599847,4974.011523,34.01107384031195,13807473007,0,0,0,0,0,0,0,0,0,803.4549865722656,0,1618.8036499023438,138.5,77,13,2422.2586364746094,0,5,5,0,2,3,0,0,0,0,0,0,0,24.483400254627362,24.483400254627362,0,9.793360101850945,14.690040152776419,0.4,1.791759469228055,0,13807.473007,39.342620045650065,0,79.2676353884215,118.61025543407155,0,0,0,0,0
23464,2023,23,Córdoba,Momil,8577,11973,20550,74.93754577636719,7,15200,0.4173722565174103,NA,29332.248907,4710.39645725,2376.64354025,NA,24601.29169475,2812.228689,45.09446694786907,15586882183,0,0,0,0,1,1,0,0,0,353.115172,0,2099.31321,11.27979,32,1,2452.4283819999996,0,3,3,0,3,0,1,0,0,0,4.866180048661801,4.866180048661801,0,14.598540145985403,14.598540145985403,0,14.598540145985403,0,1,1.3862943611198906,0,15586.882183,17.1832200486618,0,102.15636058394159,119.33958063260339,0,0,4.866180048661801,0,0.6931471805599453
23466,2012,23,Córdoba,Montelíbano(1)(3),16541,59469,76010,83.45599365234375,39,128200,0.21761609613895416,74.65,55279.69300000001,7702.747,1314.616,14930.226,32208.729,7644.493,NA,19246468682,0,0,0,0,3,1,0,224,5,1074.425398,0,5177.24878,0,133,0,6251.674178,4,29,29,0,6,23,0,0,1,1,3.9468490988027893,1.3156163662675964,0,38.1528746217603,38.1528746217603,0,7.893698197605579,30.259176424154717,0.20689655172413793,3.4011973816621555,6.5780818313379825,19246.468682,14.135316379423761,0,68.11273227206947,82.24804865149322,5.2624654650703855,1.6094379124341003,0,0,0
23466,2013,23,Córdoba,Montelíbano(1)(3),16748,61022,77770,83.45599365234375,39,128200,0.21535296738147736,75.19,173361.446,10027.807,1455.136,137702.315,24962.505,64295.854999999996,NA,23410098119,0,0,0,0,0,0,0,43,8,785.764,1014.8,5195.357508,0,92,0,6995.921507999999,6,18,15,3,1,17,0,0,1,1,0,0,0,23.145171660023145,19.287643050019287,3.8575286100038575,1.2858428700012858,21.85932879002186,0.05555555555555555,2.9444389791664403,10.286742960010287,23410.098119,10.103690369036904,13.048733444773049,66.80413408769448,89.95655790150444,7.715057220007715,1.9459101490553132,0,0,0
23466,2014,23,Córdoba,Montelíbano(1)(3),16986,62557,79543,83.45599365234375,39,128200,0.21354487538337708,76.66297248628312,137205.211,12289.453,1756.323,56961.331,63667.789,153567.698,NA,22305452234,0,0,0,0,0,0,0,77,12,1086.767569,200,6633.872644,0,135,0,7920.640213000001,3,24,20,4,6,18,0,0,1,1,0,0,0,30.172359604239215,25.14363300353268,5.028726600706536,7.543089901059804,22.629269703179414,0.25,3.2188758248682006,15.086179802119608,22305.452234,13.66264245753869,2.5143633003532684,83.3998295764555,99.57683533434746,3.771544950529902,1.3862943611198906,0,0,0
23466,2015,23,Córdoba,Montelíbano(1)(3),17232,64109,81341,83.45599365234375,39,128200,0.2118488848209381,69.13756517876513,78519.140625,7359.11376953125,1721.86999511718,16025.97265625,51280.8671875,100810.546875,NA,28288901951,0,0,0,0,3,0,0,186.7,10,522.268409,1493.04,6494.650432,0,59,0,8509.958841,0,17,16,1,6,11,0,0,1,1,3.688176934141454,0,0,20.899669293468236,19.670276982087756,1.2293923113804848,7.376353868282908,13.52331542518533,0.35294117647058826,2.8903717578961645,12.293923113804848,28288.901951,6.420727665015183,18.35531896583519,79.84473306204744,104.6207796928978,0,0,0,0,0
23466,2016,23,Córdoba,Montelíbano(1)(3),17509,65672,83181,83.45599365234375,39,128200,0.21049277484416962,73.58,134934.58307899997,15323.254855000001,1922.778855,33184.019223999996,81914.35,79597.512552,43.66590466485152,30109848981,0,0,0,0,1,1,0,573.9,8,2191.509416,1500,7228.880599,0,174,0,10920.390015,0,25,23,2,7,18,1,0,1,1,1.2021976172443227,1.2021976172443227,0,30.054940431108065,27.65054519661942,2.4043952344886454,8.415383320710259,21.639557110397806,0.28,3.258096538021482,9.617580937954582,30109.848981,26.346273980836965,18.032964258664837,86.90543031461512,131.28466855411693,0,0,1.2021976172443227,0,0.6931471805599453
23466,2017,23,Córdoba,Montelíbano(1)(3),17788,67224,85012,83.45599365234375,39,128200,0.20924104750156403,75.70850271786162,86124.60310861035,17626.560348510742,2124.254684448242,7594.180608,48018.453125,17947.484375,50.1109665955854,31530332696,0,0,0,0,1,1,0,1181.1,5,2442.332816,0,4626.281341,0,258,0,7068.614157,2,16,12,4,2,14,1,1,1,1,1.1763045217145813,1.1763045217145813,0,18.8208723474333,14.115654260574978,4.705218086858325,2.3526090434291627,16.46826330400414,0.125,2.833213344056216,5.881522608572907,31530.332696,28.72927134992707,0,54.41915660142097,83.14842795134804,2.3526090434291627,1.0986122886681098,1.1763045217145813,1.1763045217145813,0.6931471805599453
23466,2018,23,Córdoba,Montelíbano(1)(3),20052,61589,81641,83.45599365234375,39,128200,0.24561189115047455,73.84833304,92144.62140599999,15762.798719000002,2041.430188,20282.40896,48864.176584,25537.96608,49.65578246568974,31850995405,0,0,0,0,1,1,0,974,7,1833.691501,662.702305,5250.020107,0,147,0,7746.413913,0,39,37,2,15,24,0,0,1,1,1.224874756556142,1.224874756556142,0,47.77011550568954,45.32036599257726,2.449749513112284,18.37312134834213,29.396994157347415,0.38461538461538464,3.6888794541139363,8.574123295892996,31850.995405,22.460424308864418,8.117273245060693,64.30617100476476,94.88386855868988,0,0,0,0,0
23466,2019,23,Córdoba,Montelíbano,21116,62792,83908,83.45599365234375,39,128200,0.25165656208992004,74.62478725556869,97603.01692100002,20747.006765,2523.972131,11786.303767,57789.765291,26291.275621,56.4747432700764,36953258123,0,0,0,0,3,1,0,540.6,25,1499.888189,4400,7513.468847,0,123,0,13413.357036000001,0,59,55,4,15,44,0,0,1,1,3.5753444248462602,1.1917814749487534,0,70.31510702197646,65.54798112218144,4.767125899795014,17.876722124231303,52.43838489774515,0.2542372881355932,4.0943445622221,29.794536873718833,36953.258123,17.875389581446345,52.438384897745145,89.54412984459171,159.85790432378323,0,0,0,0,0
23466,2020,23,Córdoba,Montelíbano,22196,63689,85885,83.45599365234375,39,128200,0.2584386169910431,59.78,96524.11985852,16539.27095055,2969.9864730000004,9749.168413,61597.03249273,8075.3515068199995,55.41896057128906,40464551753,0,0,0,0,6,2,0,762,7,1748.071486,58,9625.690465,0,156,0,11431.761951,1,44,41,3,22,22,2,1,1,1,6.986086045293125,2.3286953484310415,0,51.23129766548292,47.738254642836345,3.4930430226465625,25.61564883274146,25.61564883274146,0.5,3.8066624897703196,8.150433719508646,40464.551753,20.35362969086569,0.6753216510450021,112.07650305641265,133.10545439832333,1.1643476742155208,0.6931471805599453,2.3286953484310415,1.1643476742155208,1.0986122886681098
23466,2021,23,Córdoba,Montelíbano,22495,64108,86603,83.45599365234375,39,128200,0.25974851846694946,70.38819733414287,90508.88622900001,19866.8089211,2813.4201350999997,1505.512011,63551.6059655,8888.741236,49.72443771362305,39321598156,0,0,0,0,1,1,0,1143.3,8,1714.481221,2713.166106,11595.157557,28.4,120,3,16022.804884000001,1,37,35,2,20,17,1,0,1,1,1.1546944101243606,1.1546944101243606,0,42.723693174601344,40.414304354352616,2.309388820248721,23.09388820248721,19.62980497211413,0.5405405405405406,3.6375861597263857,9.237555280994885,39321.598156,19.797018821518883,31.328777363370786,133.88863615579137,185.01443234068105,1.1546944101243606,0.6931471805599453,1.1546944101243606,0,0.6931471805599453
23466,2022,23,Córdoba,Montelíbano,22755,64432,87187,83.45599365234375,39,128200,0.2609907388687134,79.98006461040633,180255.03808000003,27495.042573,2485.744213,40379.878784,69005.471969,89414.591395,48.73060480169826,41296268062,0,107.51740000000002,0,30,1,1,0,1054.7,4,2561.543426513672,5104,10036.620361328125,191.89999771118164,167,34,17702.163787841797,1,24,22,2,6,18,2,0,1,1,1.1469599825662082,1.1469599825662082,0,27.527039581588998,25.233119616456584,2.2939199651324165,6.881759895397249,20.64527968619175,0.25,3.2188758248682006,4.587839930264833,41296.268062,29.379878038167064,58.54083751017927,115.11601914652557,203.0367346948719,1.1469599825662082,0.6931471805599453,2.2939199651324165,0,1.0986122886681098
23466,2023,23,Córdoba,Montelíbano,23002,64733,87735,83.45599365234375,39,128200,0.26217585802078247,NA,126815.828241,29587.50401995,3531.75599695,10711.329738,85008.30164075,37477.197753,49.26097191972445,46332063876,0,7.1609,0,2,0,0,0,1295,1,600.644863,5154.396608,5842.553078,101.039649,37,2,11597.594549000001,0,20,20,0,11,9,0,0,1,1,0,0,0,22.79591953040406,22.79591953040406,0,12.537755741722233,10.258163788681827,0.55,3.044522437723423,1.1397959765202028,46332.063876,6.846125981649284,58.74960515187781,66.59318490910127,132.1889160426284,0,0,0,0,0
23500,2012,23,Córdoba,Moñitos,19811,6380,26191,64.1351089477539,3,20600,0.7564048767089844,65.59,21565.444000000003,2067.223,859.414,7716.808,11566.911,10300.938,NA,10165111669,0,0,0,0,0,0,0,0,0,1389.464172,0,72.548,0,255,0,1462.012172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,10165.111669,53.05120736130732,0,2.76995914627162,55.82116650757894,0,0,0,0,0
23500,2013,23,Córdoba,Moñitos,20068,6525,26593,64.1351089477539,3,20600,0.7546346783638,52.88,26806.415,2525.1040000000003,978.768,8641.105,15073.698,8683.817,NA,11831963695,0,0,0,0,1,0,0,0,0,3564.955825,0,272.97763,0,591,0,3837.933455,0,6,5,1,5,1,0,0,0,0,3.760388072049036,0,0,22.562328432294212,18.801940360245176,3.760388072049036,18.801940360245176,3.760388072049036,0.8333333333333334,1.9459101490553132,0,11831.963695,134.05617361711728,0,10.265018237882149,144.32119185499943,0,0,0,0,0
23500,2014,23,Córdoba,Moñitos,20339,6670,27009,64.1351089477539,3,20600,0.7530452609062195,67.95856661168975,29861.752,3159.215,1330.214,10213.944,16000.502,23284.176,NA,11866251219,0,0,0,0,1,0,0,0,1,2083.934934,0,248.696,0,349,0,2332.630934,0,1,1,0,1,0,0,0,0,0,3.7024695471879743,0,0,3.7024695471879743,3.7024695471879743,0,3.7024695471879743,0,1,0.6931471805599453,3.7024695471879743,11866.251219,77.15705631456181,0,9.207893665074605,86.3649499796364,0,0,0,0,0
23500,2015,23,Córdoba,Moñitos,20618,6815,27433,64.1351089477539,3,20600,0.7515765428543091,53.60046897874035,35992.046875,3713.31396484375,1171.71105957031,6917.06884765625,17668.205078125,14099.373046875,NA,13138577092,0,0,0,0,0,0,0,0,1,1407.578242,0,299.2,4,221,1,1706.778242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.6452447781868553,13138.577092,51.30967236539934,0,10.90657237633507,62.216244741734414,0,0,0,0,0
23500,2016,23,Córdoba,Moñitos,20901,6958,27859,64.1351089477539,3,20600,0.750242292881012,65.42,28414.14,2568.833,1379.29,834.559,18542.448,3404.1349999999998,42.128640249077705,14395466499,0,0,0,0,0,0,0,0,0,2477.689697,0,477.250197,0,313,0,2954.9398939999996,0,2,1,1,1,1,0,0,0,0,0,0,0,7.179008578915251,3.5895042894576257,3.5895042894576257,3.5895042894576257,3.5895042894576257,0.5,1.0986122886681098,0,14395.466499,88.93677795326464,0,17.130916292759974,106.0676942460246,0,0,0,0,0
23500,2017,23,Córdoba,Moñitos,21193,7101,28294,64.1351089477539,3,20600,0.7490280866622925,70.19555072954532,26345.54981562915,3629.690830230713,1439.5862350463867,3057.481605027344,18635.998046875,7021.4501953125,47.21542166937753,14429697231,0,0,0,0,2,1,0,0,0,2002.488011,0,1024.421667,8.5,270,1,3026.909678,0,5,4,1,3,2,0,0,0,0,7.068636460026861,3.5343182300134304,0,17.67159115006715,14.137272920053721,3.5343182300134304,10.602954690040292,7.068636460026861,0.6,1.791759469228055,0,14429.697231,70.77429882660634,0,36.20632172898848,106.98062055559483,0,0,0,0,0
23500,2018,23,Córdoba,Moñitos,23508,6325,29833,64.1351089477539,3,20600,0.7879864573478699,70.87008393,30113.260206599996,3817.3626813599994,1404.201069,4946.295808,19133.419661,5450.387968,45.60744296983022,14519144825,0,0,0,0,1,0,0,0,1,1471.37851,0,288.865853,26,236,3,1760.244363,0,4,4,0,4,0,0,0,0,0,3.351992759695639,0,0,13.407971038782556,13.407971038782556,0,13.407971038782556,0,1,1.6094379124341003,3.351992759695639,14519.144825,49.32050112291758,0,9.68276247779305,59.00326360071062,0,0,0,0,0
23500,2019,23,Córdoba,Moñitos,23846,6396,30242,64.1351089477539,3,20600,0.788506031036377,73.5483233771082,37709.84290836,5934.0290372399995,1665.68273424,8041.971676,23461.5120757,9459.014971999999,55.2381143882668,16372456045,18.037899999999997,0,58,0,0,0,0,0,2,1511.753508,0,295.403505,56,198,5,1807.157013,0,4,4,0,4,0,0,0,0,0,0,0,0,13.226638449837974,13.226638449837974,0,13.226638449837974,0,1,1.6094379124341003,6.613319224918987,16372.456045,49.9885426889756,0,9.76798839362476,59.75653108260036,0,0,0,0,0
23500,2020,23,Córdoba,Moñitos,24126,6454,30580,64.1351089477539,3,20600,0.7889470458030701,69.43,32437.203854,4860.693177,2241.61838,2.414561,26338.833106,2993.593547,49.14509201049805,18893954354,0.055,0,2,0,0,0,0,0,0,2524.376748,0,808.094735,8.572879,346,1,3332.4714830000003,0,2,2,0,2,0,0,0,0,0,0,0,0,6.540222367560497,6.540222367560497,0,6.540222367560497,0,1,1.0986122886681098,0,18893.954354,82.54992635709614,0,26.425596304774363,108.97552266187051,0,0,0,0,0
23500,2021,23,Córdoba,Moñitos,24446,6391,30837,64.1351089477539,3,20600,0.7927489876747131,66.37574257378,38992.162173000004,4714.0477200000005,2391.763579,0,29241.475408,1348.5446,37.802738189697266,20989299024,39.41500000000001,0,105,0,0,0,0,0,1,1857.189693,0,972.542288,136.7729,206,11,2829.731981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3.242857606122515,20989.299024,60.22601721957388,0,31.53816155916594,91.76417877873982,0,0,0,0,0
23500,2022,23,Córdoba,Moñitos,24728,6319,31047,64.1351089477539,3,20600,0.7964698672294617,71.62484544690668,50791.283513,7156.289739,2866.979739,0,30479.001475,991.418878,37.1695379262995,23029718901,2.0208,0,7,0,0,0,0,0,0,1919.5885009765625,0,398,211.1999969482422,179,15,2317.5885009765625,0,1,1,0,1,0,0,0,0,0,0,0,0,3.2209231165652072,3.2209231165652072,0,3.2209231165652072,0,1,0.6931471805599453,0,23029.718901,61.82846977088165,0,12.819274003929525,74.64774377481118,0,0,0,0,0
23500,2023,23,Córdoba,Moñitos,24997,6246,31243,64.1351089477539,3,20600,0.8000832200050354,NA,43772.771439,6351.315246,2665.831493,NA,36397.744576,4658.505699,41.22503333088146,26175216503,1.3945,0,5,0,0,0,0,0,0,394.211831,0,1082,5,39,1,1476.211831,0,2,2,0,2,0,0,0,0,0,0,0,0,6.401433921198348,6.401433921198348,0,6.401433921198348,0,1,1.0986122886681098,0,26175.216503,12.617604935505554,0,34.63175751368307,47.24936244918862,0,0,0,0,0
23555,2012,23,Córdoba,Planeta Rica,24295,41207,65502,51.72475051879883,87,118800,0.37090471386909485,70.88,48170.013999999996,8722.838,1663.279,8667.713,28826.8,36183.492,NA,19790857332,0,0,0,0,1,0,0,0,9,505.835,8005.836561,5405.624268,0,48,0,13917.295828999999,1,18,17,1,10,8,0,0,0,0,1.5266709413453023,0,0,27.480076944215444,25.953406002870143,1.5266709413453023,15.266709413453023,12.213367530762419,0.5555555555555556,2.9444389791664403,13.740038472107722,19790.857332,7.72243595615401,122.22278038838509,82.5260948978657,212.4713112424048,1.5266709413453023,0.6931471805599453,0,0,0
23555,2013,23,Córdoba,Planeta Rica,24435,41639,66074,51.72475051879883,87,118800,0.36981263756752014,76.96,79186.43922700001,9609.631186,1325.307698,17471.909212000002,36060.11748600001,57955.724921000015,NA,23298392643,0,0,0,0,1,0,0,0,8,780.171,13485.735767,9325.009,0,101,0,23590.915767,0,9,9,0,3,6,0,0,0,0,1.513454611496201,0,0,13.621091503465813,13.621091503465813,0,4.540363834488604,9.080727668977207,0.3333333333333333,2.302585092994046,12.107636891969609,23298.392643,11.807533977056028,204.1004898598541,141.12977873293582,357.0378025698459,0,0,0,0,0
23555,2014,23,Córdoba,Planeta Rica,24580,42064,66644,51.72475051879883,87,118800,0.36882540583610535,77.66030679549137,77739.28400000001,12145.556,1707.1139999999998,14828.341,37744.764,66869.325,NA,22996015374,0,0,0,0,0,0,0,0,10,588.034,8365.562289,5816.064881,0,69,0,14769.66117,0,6,6,0,1,5,0,0,0,0,0,0,0,9.003061040753856,9.003061040753856,0,1.5005101734589759,7.502550867294881,0.16666666666666666,1.9459101490553132,15.005101734589761,22996.015374,8.823509993397755,125.52611321349258,87.27064523437969,221.62026844127004,0,0,0,0,0
23555,2015,23,Córdoba,Planeta Rica,24727,42461,67188,51.72475051879883,87,118800,0.3680270314216614,76.5596291085083,70174.5546875,14084.0615234375,1694.2236328125,3385.44897460937,42850.6875,24841.14453125,NA,26090295126,0,0,0,0,0,0,0,0,9,480.360208,7893.649874,6934.479462,0,45,0,15308.489544,0,12,11,1,7,5,0,0,0,0,0,0,0,17.86033220217896,16.371971185330715,1.4883610168482466,10.418527117937728,7.441805084241233,0.5833333333333334,2.5649493574615367,13.39524915163422,26090.295126,7.149494076323153,117.48600753110675,103.21008903375603,227.84559064118594,0,0,0,0,0
23555,2016,23,Córdoba,Planeta Rica,24890,42868,67758,51.72475051879883,87,118800,0.3673366904258728,71.36,63062.056327000006,13101.865448999999,1697.42708,398.854419,42263.01496200001,24668.533801999998,49.303670998179136,27937713817,0,0,0,0,2,1,0,0,8,980.250102,12302.657857,6375.30392,0,121,0,19658.211879000002,0,24,22,2,8,16,0,0,0,0,2.9516809823194308,1.4758404911597154,0,35.42017178783317,32.468490805513746,2.9516809823194308,11.806723929277723,23.613447858555446,0.3333333333333333,3.2188758248682006,11.806723929277723,27937.713817,14.466927919950411,181.56760614244814,94.08931668585261,290.12385074825113,0,0,0,0,0
23555,2017,23,Córdoba,Planeta Rica,25051,43258,68309,51.72475051879883,87,118800,0.36673060059547424,71.79911883774764,70175.95415180761,13937.209579467773,1786.2549285888672,3929.4491621835937,46744.65234375,12277.4892578125,47.36822481544028,27896207543,0,0,0,0,0,0,0,0,11,823.191154,4963.542444,8163.564671,0,74,0,13950.298268999999,2,6,6,0,4,2,0,0,0,0,0,0,0,8.783615628980076,8.783615628980076,0,5.8557437526533835,2.9278718763266918,0.6666666666666666,1.9459101490553132,16.103295319796807,27896.207543,12.050991143187574,72.66308164370727,119.50935705397532,204.22342984087012,2.9278718763266918,1.0986122886681098,0,0,0
